ANKS1A	969.7442517839299
AMOTL1	969.5380177760358
ARL11	954.9858178752376
CD101	945.5843177985055
CEP78	945.2272079987144
ASTN1	938.6858855113522
BMP8B	938.3627980886916
CCDC198	936.9469009964112
ARHGAP33	928.5826088026971
C4orf36	927.40972992971
CCNK	926.7387752137887
AP2S1	920.648288607651
C1R	920.5988886420158
ADD2	916.3746542189976
ATP6V1A	915.3620568999515
CCDC81	914.880399478586
ALOX5AP	913.8889188332022
ADCY2	911.123303917122
ALAS2	910.506846769428
ASNSD1	910.1135926227712
CDC27	906.7314528808915
ALKBH1	903.8696675940226
CCDC92	901.8608232239411
AHR	901.7978525440225
ASIP	900.9390489132361
BBOF1	898.4272206224379
CDCA7	897.220996204026
CARMIL2	896.9979479337244
BAAT	895.3795524594353
AKR7A2	891.0747852552319
CENPE	890.2916761923864
C10orf90	888.5202778705905
A4GALT	885.5017912534469
C7orf25	883.0721381446564
CASC3	882.8942071237701
ADCY3	880.9935631855321
AGRP	880.6106191280783
CDX1	880.2722750113167
CDK13	880.0992782238285
BAP1	872.8749829379509
AARS2	870.9516497367134
ART5	865.3413189736049
ANKRD60	863.7157306646156
AKAP12	863.6606077925396
ATP8B2	856.3193926309629
C6orf118	855.0431040539921
ATP5MC1	854.1930005152243
ARGLU1	852.3938222007453
CDK19	852.2060398863413
C21orf91	851.4971456877556
AP1AR	849.9227703649342
ANO1	848.4957848945774
CCT7	847.5978990718219
ARFIP2	846.5631343587513
AKAP8L	842.325764677306
CD276	842.0478309026375
BCAS2	840.1553017332167
ASPA	838.8010792794579
APOA1	838.2900807349728
ARRB1	829.9376577389569
CDAN1	827.1782919282784
CD3D	826.7395411681524
CDH13	825.1498769472092
ATP2C2	824.1032345881661
ACAA1	823.6068570980642
AASDH	820.6675411583317
ATP10B	818.6533085423794
ANAPC11	818.1980340880464
ANXA3	815.9587558858756
CFAP47	813.7209345583344
AKNAD1	812.3068881986369
CBX8	811.720367733682
CCDC127	810.6657067018044
ACADL	808.9350660986124
AKAP8	803.3372791672409
CHMP4C	801.2154117603724
ARMC6	800.52928845955
AGBL3	798.494907377093
CEBPG	797.7038199540921
BARX1	794.5556852705705
BRD1	794.5332674601456
BARD1	794.3086434369488
APPL2	794.2141236697074
ARMC12	792.9975476591867
CHMP3	792.9044554689918
ASGR1	792.6930154766951
CCND1	791.1269844728679
ATP1B2	790.7781181311941
CCNB2	788.487746461719
CDK5RAP3	786.904090311275
ACAP2	785.611977638396
CHD1	782.0896401135075
ATF6	781.9446285168481
CASQ1	780.2256686668442
CCDC136	779.6768211267236
ANK1	777.4352232631142
AQP2	776.9680068749303
ANLN	776.8986375296648
CCNC	775.1693557146102
ACAD10	771.1714794718227
ASB11	770.4833809976543
APBB1IP	770.4613095205078
ARL5B	770.0971922031049
ALPP	767.6664749938456
ANO2	765.1406359493715
ATP11A	764.6645555856813
CASP2	762.9424476954989
CEACAM5	762.7969159751458
CACNA1G	761.7347702148853
CAMK1	761.5314889257851
CELA3A	760.7699293973805
ARPC5L	758.1813477159271
ALG6	756.6357259155083
CCDC93	755.0790859713287
AGR2	753.7416627720455
ARID4B	750.7938856785402
AMN1	744.6777793208367
C19orf33	743.4707186829241
ADCY4	743.1443205449373
B3GNT7	740.0589357084185
AMPH	739.7232342898036
CACNG6	737.9663843039289
ARHGEF10	737.3046285769593
CCND2	737.275450902338
ARID5B	737.1511599190095
B4GALT1	735.0840828435292
BIN2	734.0027097583496
ANGPT2	733.5696185510714
AMPD3	731.6377034474561
BTBD7	729.8279940231104
APP	728.3222346346512
CCT5	728.28284439716
ATPAF1	728.1003416836039
AWAT2	726.6141515001345
CEMIP2	724.4052695194506
CDX4	723.21641687917
AP1B1	723.0535010854652
AKAP11	719.509738682854
AAR2	718.3072904426439
CCDC28A	713.1935774012678
AMDHD2	713.1788182970523
AIMP1	712.8081876161568
ABHD13	712.6342880846554
C20orf144	712.618310660695
BBS9	712.3832604972791
BRSK1	709.9036546845124
AP3M2	708.3871543532158
CALCR	706.0584027331105
C1orf216	705.8907525090253
CFAP157	704.3707261961849
CCL20	704.3389803409692
AGBL5	704.0594819779238
ATG5	703.9340592786316
ATP5MC2	702.605981705524
BEST4	702.5525498560451
BLMH	702.4645294883713
AGO1	701.971504034075
ATPSCKMT	698.7218949647028
BBS7	696.6934958106078
ARL14EP	695.5200717928388
CC2D1A	695.0987011245269
BCL3	695.0597040776895
CALD1	693.3637363405555
ARFRP1	693.2674084642523
CFAP100	692.7158593679176
ARHGEF9	691.8465103555458
CEACAM1	691.7406715142396
C21orf58	691.0530021145922
ATP6V1D	691.0427509464872
ARHGAP36	688.3003844068865
ABHD12B	688.004736537437
CACNB1	687.9219426919193
ANAPC10	686.5124869754677
CACNA1I	686.4523737564755
CDC123	685.6595587674364
C11orf52	685.2045417266348
BAD	682.4836648372857
CFAP92	681.345002913402
ACSM1	681.3430857294655
BMP15	681.0868751760368
ATP2A3	680.9976278444464
ATP5F1A	680.8478879239635
CELF2	679.7182283771622
